"player_id","team_id","birth_date","country","height","weight","position","seasons_in_nba","jersey_num"
"1521","1610612762","1975-02-11 00:00:00","USA","6-1",190,"Guard","13","11"
"1522","1610612741","1974-10-09 00:00:00","USA","6-6",226,"Forward","2","22"
"1529","1610612755","1973-12-19 00:00:00","USA","6-8",239,"Forward","1","41"
"1530","1610612746","1973-11-05 00:00:00","USA","6-4",196,"Guard","1","32"
"1531","1610612755","1975-01-16 00:00:00","USA","6-10",253,"Forward","8","44"
"1533","1610612754","1974-10-02 00:00:00","USA","6-3",195,"Guard","14","8"
"1535","1610612753","1974-09-02 00:00:00","USA","6-11",240,"Center","2","55"
"1538","1610612739","1975-03-11 00:00:00","USA","6-7",225,"Forward","6","45"
"1539","1610612764","1976-04-29 00:00:00","USA","6-0",169,"Guard","1","2"
"1542","1610612760","1975-10-27 00:00:00","Serbia","6-11",270,"Center","5","14"
"1545","1610612763","1973-10-14 00:00:00","USA","6-0",165,"Guard","2","6"
"1548","1610612738","1975-11-30 00:00:00","USA","7-0",250,"Center-Forward","10","15"
"1559","1610612742","1974-07-04 00:00:00","USA","6-5",230,"Guard-Forward","10","44"
"1563","1610612755","1972-12-27 00:00:00","USA","6-2",195,"Guard","14","7"
"1565","1610612761","1975-04-25 00:00:00","USA","6-10",230,"Center","9","44"
"1569","1610612746","1976-04-03 00:00:00","USA","7-3",212,"Center","4","33"
"1572","1610612761","1975-04-02 00:00:00","USA","7-1",245,"Center","1","7"
"1593","1610612751","1966-04-22 00:00:00","USA","6-11",245,"Center","6","33"
"1594","1610612757","1972-06-14 00:00:00","USA","6-4",190,"Guard","9","9"
"1600","1610612741","1971-10-22 00:00:00","USA","6-9",230,"Forward","3","9"
"1603","1610612762","1969-02-01 00:00:00","USA","6-5",200,"Guard","3","20"
"1612","1610612761","1975-02-23 00:00:00","USA","5-10",156,"Guard","3","2"
"1628","1610612748","1967-07-05 00:00:00","USA","7-2",240,"Center","3","50"
"1630","1610612765","1975-11-04 00:00:00","USA","7-0",225,"Forward-Center","14","31"
"1631","1610612748","1963-12-01 00:00:00","USA","6-7",195,"Forward","6","55"
"1635","1610612756","1970-07-11 00:00:00","USA","6-9",248,"Forward","1","27"
"1666","1610612739","1969-04-18 00:00:00","USA","6-4",200,"Guard","2","12"
"1677","1610612746","1970-10-07 00:00:00","USA","6-5",220,"Forward-Guard","3","3"
"1683","1610612737","1968-01-11 00:00:00","USA","6-3",180,"Guard","7","25"
"1709","1610612746","1975-04-03 00:00:00","Nigeria","7-0",270,"Center","10","41"
"1710","1610612758","1978-05-13 00:00:00","USA","6-2",195,"Guard","15","20"
"1711","1610612743","1976-05-29 00:00:00","USA","6-11",240,"Center-Forward","11","9"
"1714","1610612739","1977-02-01 00:00:00","USA","6-8",284,"Forward-Center","8","32"
"1717","1610612742","1978-06-19 00:00:00","Germany","7-0",245,"Forward","22","41"
"1718","1610612738","1977-10-13 00:00:00","USA","6-7",235,"Forward","20","34"
"1719","1610612757","1976-09-28 00:00:00","USA","6-5",210,"Guard-Forward","11","24"
"1720","1610612753","1977-06-15 00:00:00","USA","6-11",262,"Center","11","51"
"1721","1610612743","1975-04-16 00:00:00","USA","6-11",221,"Center-Forward","7","13"
"1722","1610612763","1975-06-25 00:00:00","USA","6-5",190,"Guard","6","8"
"1723","1610612762","1976-05-31 00:00:00","USA","6-7",230,"Forward","12","15"
"1725","1610612750","1976-05-30 00:00:00","Slovenia","7-0",255,"Center","13","12"
"1727","1610612753","1976-08-23 00:00:00","USA","6-9",238,"Forward","11","8"
"1731","1610612737","1977-05-03 00:00:00","USA","6-0",175,"Guard","12","10"
"1732","1610612763","1974-12-19 00:00:00","Dominican Republic","6-5",195,"Guard-Forward","5","13"
"1733","1610612754","1980-02-17 00:00:00","USA","6-9",245,"Forward","16","7"
"1740","1610612760","1979-08-08 00:00:00","USA","6-10",235,"Forward","16","9"
"1743","1610612754","1980-02-10 00:00:00","Croatia","7-2",260,"Center","8","14"
"1745","1610612755","1975-07-20 00:00:00","USA","6-11",255,"Center","2","53"
"1747","1610612745","1976-07-24 00:00:00","USA","6-2",175,"Guard","11","11"
"1749","1610612745","1975-09-01 00:00:00","USA","6-4",215,"Guard","12","32"
"1750","1610612753","1975-11-21 00:00:00","USA","6-3",202,"Guard","2","32"
"1753","1610612756","1975-11-19 00:00:00","USA","6-6",213,"Guard","3","11"
"1761","1610612742","1976-09-16 00:00:00","USA","6-4",210,"Guard","11","7"
"1764","1610612763","1976-10-30 00:00:00","USA","6-8",233,"Forward","1","52"
"1765","1610612745","1976-05-15 00:00:00","USA","6-8",245,"Forward","3","32"
"1766","1610612754","1976-05-29 00:00:00","USA","6-10",230,"Forward","5","9"
"1800","1610612739","1976-08-25 00:00:00","USA","6-3",195,"Guard","12","19"
"1801","1610612753","1974-06-06 00:00:00","USA","6-11",245,"Center","2","44"
"1802","1610612758","1976-04-12 00:00:00","USA","7-0",261,"Center-Forward","15","52"
"1806","1610612738","1968-02-25 00:00:00","USA","6-0",190,"Guard","1","8"
"1814","1610612750","1970-05-17 00:00:00","USA","6-3",190,"Guard","3","3"
"1819","1610612745","1967-11-30 00:00:00","USA","6-8",245,"Forward","1","40"
"1820","1610612743","1975-08-24 00:00:00","USA","6-7",200,"Guard-Forward","1","11"
"1821","1610612750","1967-09-30 00:00:00","USA","6-8",235,"Forward","4","42"
"1838","1610612746","1976-01-31 00:00:00","USA","6-6",245,"Forward-Guard","4","8"
"1839","1610612742","1967-11-04 00:00:00","USA","6-8",240,"Forward","5","52"
"1846","1610612755","1964-01-02 00:00:00","USA","7-0",245,"Center","3","40"
"1847","1610612762","1961-04-07 00:00:00","USA","6-11",247,"Forward","12","41"
"1848","1610612758","1967-02-17 00:00:00","USA","6-9",220,"Forward","2","32"
"1863","1610612743","1976-06-02 00:00:00","USA","5-5",133,"Guard","14","6"
"1864","1610612741","1976-03-18 00:00:00","USA","6-10",220,"Center","3","30"
"1869","1610612746","1975-07-17 00:00:00","USA","6-3",180,"Guard","2","2"
"1871","1610612756","1975-07-28 00:00:00","USA","6-4",210,"Guard","1","4"
"1874","1610612741","1966-01-14 00:00:00","USA","6-8",225,"Forward","4","34"
"1883","1610612745","1977-02-21 00:00:00","USA","6-3",210,"Guard","10","3"
"1884","1610612766","1979-04-13 00:00:00","USA","6-3",212,"Guard","14","85"
"1885","1610612747","1979-11-06 00:00:00","USA","6-10",230,"Forward","15",NULL
"1886","1610612754","1981-01-30 00:00:00","USA","7-0",230,"Forward","9","9"
"1887","1610612750","1977-03-05 00:00:00","USA","6-7",240,"Guard-Forward","11","10"
"1889","1610612743","1976-03-19 00:00:00","USA","6-3",200,"Guard","18","24"
"1890","1610612756","1978-05-07 00:00:00","USA","6-7",228,"Guard-Forward","16","31"
"1891","1610612742","1977-09-15 00:00:00","USA","6-2",185,"Guard","19","3"
"1894","1610612746","1979-11-12 00:00:00","USA","6-6",225,"Forward","15","50"
"1895","1610612750","1979-08-08 00:00:00","USA","6-2",180,"Guard","4","30"
"1897","1610612747","1979-11-13 00:00:00","USA","6-7",260,"Forward","18","37"
"1899","1610612743","1977-01-13 00:00:00","USA","6-8",217,"Forward","13","41"
"1902","1610612754","1977-01-16 00:00:00","USA","6-11",250,"Forward-Center","13","10"
"1904","1610612747","1977-08-29 00:00:00","USA","6-8",235,"Forward","12","19"
"1906","1610612766","1976-12-25 00:00:00","USA","6-7",214,"Forward","4","25"
"1908","1610612739","1979-02-10 00:00:00","USA","6-8",230,"Forward","9","20"
"1910","1610612737","1980-11-02 00:00:00","USA","6-10",235,"Forward","3","35"
"1914","1610612743","1975-09-27 00:00:00","USA","6-2",190,"Guard","2","12"
"1915","1610612751","1975-05-30 00:00:00","USA","6-11",250,"Center","5","0"
"1916","1610612760","1976-05-07 00:00:00","USA","6-11",230,"Center","11","52"
"1921","1610612762","1977-06-20 00:00:00","Croatia","6-6",220,"Guard","7","2"
"1928","1610612755","1976-01-27 00:00:00","Canada","7-0",280,"Center","5","11"
"1938","1610612759","1977-07-28 00:00:00","Argentina","6-6",205,"Guard","16","20"
"1942","1610612746","1976-11-20 00:00:00","USA","6-9",269,"Forward","3","40"
"1952","1610612756","1976-09-19 00:00:00","US Virgin Islands","6-5",210,"Guard","13","19"
"1953","1610612760","1972-09-20 00:00:00","Cuba","6-8",220,"Forward","1","11"
"1956","1610612739","1975-01-20 00:00:00","USA","6-7",220,"Guard-Forward","9","14"
"1960","1610612761","1978-02-07 00:00:00","Belize","6-4",210,"Guard","7","3"
"1967","1610612766","1976-12-22 00:00:00","USA","6-8",222,"Forward","2","55"
"1972","1610612739","1967-05-18 00:00:00","USA","6-3",180,"Forward","3","23"
"1975","1610612751","1976-07-19 00:00:00","USA","6-6",219,"Forward","2","5"
"1983","1610612761","1976-06-07 00:00:00","USA","6-5",204,"Guard","6","5"
"1984","1610612749","1964-07-26 00:00:00","USA","6-8",225,"Forward","1","31"
"2031","1610612763","1979-11-21 00:00:00","USA","6-10",220,"Forward-Center","10","4"
"2032","1610612746","1981-10-09 00:00:00","USA","6-9",235,"Forward","8","3"
"2034","1610612763","1980-02-19 00:00:00","USA","6-8",218,"Guard-Forward","18","3"
"2035","1610612743","1980-05-05 00:00:00","USA","6-9",210,"Forward-Guard","8","1"
"2037","1610612746","1980-03-20 00:00:00","USA","6-5",200,"Guard","21","1"
"2038","1610612757","1979-10-10 00:00:00","USA","7-1",245,"Center","14","10"
"2039","1610612746","1980-05-08 00:00:00","USA","6-3",195,"Guard","14","55"
"2041","1610612764","1978-04-01 00:00:00","USA","6-10",260,"Center","10","36"
"2044","1610612737","1977-09-08 00:00:00","USA","7-0",260,"Center","6","40"
"2045","1610612753","1979-03-19 00:00:00","Turkey","6-10",220,"Forward","15","15"
"2047","1610612746","1980-04-13 00:00:00","USA","6-6",228,"Forward","14","55"
"2049","1610612744","1978-05-08 00:00:00","USA","5-11",170,"Guard","8","12"
"2052","1610612764","1981-04-03 00:00:00","USA","6-5",218,"Forward-Guard","14","92"
"2053","1610612741","1980-07-02 00:00:00","Croatia","7-1",290,"Center","4","11"
"2054","1610612756","1979-06-10 00:00:00","Greece","7-2",290,"Center","8","25"
"2055","1610612761","1975-06-16 00:00:00","Senegal","7-0",255,"Center","6","34"
"2056","1610612766","1979-10-02 00:00:00","Slovenia","7-1",255,"Center","9","9"
"2057","1610612757","1978-02-21 00:00:00","USA","6-1",185,"Guard","3","1"
"2059","1610612743","1976-07-11 00:00:00","Mexico","6-8",235,"Forward","13","21"
"2060","1610612750","1978-12-10 00:00:00","Serbia","6-7",224,"Guard","8","55"
"2063","1610612756","1977-11-01 00:00:00","USA","6-11",255,"Center","10","77"
"2064","1610612741","1979-04-25 00:00:00","USA","5-10",200,"Guard","2","11"
"2065","1610612764","1976-04-15 00:00:00","USA","6-8",195,"Forward","2","40"
"2067","1610612748","1978-05-14 00:00:00","USA","6-1",190,"Guard","12","55"
"2068","1610612752","1978-02-26 00:00:00","USA","6-5",215,"Guard-Forward","4","7"
"2069","1610612737","1976-09-09 00:00:00","Finland","6-11",247,"Center-Forward","2","13"
"2072","1610612749","1979-08-24 00:00:00","USA","6-6",215,"Guard","13","22"
"2073","1610612763","1977-05-02 00:00:00","USA","6-8",240,"Forward","13","35"
"2074","1610612758","1977-02-12 00:00:00","USA","6-11",250,"Center","5","55"
"2080","1610612750","1978-03-29 00:00:00","Serbia","6-2",184,"Guard","2","36"
"2082","1610612743","1977-04-19 00:00:00","USA","7-0",270,"Center","1","50"
"2084","1610612744","1978-05-09 00:00:00","USA","6-7",218,"Forward","1","4"
"2091","1610612749","1976-06-24 00:00:00","Puerto Rico","7-1",256,"Center","5","15"
"2098","1610612747","1979-04-04 00:00:00","Ukraine","6-10",253,"Forward","8","3"
"2101","1610612756","1978-07-03 00:00:00","USA","6-4",210,"Guard","1","23"
"2106","1610612760","1973-09-30 00:00:00","Argentina","6-10",275,"Forward","2","45"
"2124","1610612748","1978-06-27 00:00:00","USA","6-10",255,"Forward","11","35"
"2128","1610612764","1973-03-21 00:00:00","USA","6-5",200,"Guard","1","22"
"2143","1610612755","1977-05-08 00:00:00","Argentina","6-4",195,"Guard","2","6"
"2173","1610612745","1975-07-01 00:00:00","USA","6-0",175,"Guard","2","3"
"2198","1610612764","1982-03-10 00:00:00","USA","6-11",290,"Center","13","54"
"2199","1610612752","1982-10-02 00:00:00","USA","7-0",235,"Center","20","6"
"2200","1610612747","1980-07-06 00:00:00","Spain","7-0",250,"Center-Forward","19","16"
"2202","1610612744","1981-01-20 00:00:00","USA","6-6",225,"Guard","14","23"
"2203","1610612763","1978-09-09 00:00:00","USA","6-8",220,"Forward","13","31"
"2206","1610612743","1980-06-28 00:00:00","USA","6-9",230,"Forward","5","3"
"2209","1610612760","1980-11-19 00:00:00","Serbia","6-10",235,"Forward","13","77"
"2212","1610612753","1981-10-31 00:00:00","USA","7-0",240,"Center","9","45"
"2213","1610612766","1979-03-10 00:00:00","USA","6-9",242,"Forward","3","35"
"2214","1610612761","1979-04-18 00:00:00","USA","6-10",245,"Forward","5","5"
"2215","1610612751","1978-12-02 00:00:00","USA","7-0",255,"Center","13","98"
"2216","1610612763","1981-07-16 00:00:00","USA","6-9",250,"Forward","18","50"
"2217","1610612764","1979-11-27 00:00:00","USA","7-0",263,"Center","13","33"
"2218","1610612760","1981-03-23 00:00:00","USA","6-4",194,"Guard","3","40"
"2219","1610612753","1979-02-13 00:00:00","USA","6-6",200,"Guard","3","5"
"2220","1610612751","1980-06-16 00:00:00","USA","6-5",185,"Guard","4","1"
"2222","1610612766","1982-07-23 00:00:00","USA","6-7",220,"Forward","15","45"
"2225","1610612759","1982-05-17 00:00:00","France","6-2",185,"Guard","19","9"
"2229","1610612748","1975-06-23 00:00:00","USA","6-2",188,"Guard","12","8"
"2230","1610612737","1978-11-08 00:00:00","USA","6-5",220,"Guard-Forward","10","6"
"2237","1610612765","1979-05-06 00:00:00","Bosnia and Herzegovina","7-1",265,"Center","2","50"
"2240","1610612764","1982-01-06 00:00:00","USA","6-4",215,"Guard","12","10"
"2243","1610612738","1978-03-18 00:00:00","USA","6-9",235,"Forward","12","24"
"2244","1610612743","1979-07-11 00:00:00","USA","6-4",200,"Guard","4","4"
"2248","1610612760","1979-06-12 00:00:00","USA","6-1",199,"Guard","13","17"
"2250","1610612746","1980-06-02 00:00:00","USA","6-6",235,"Forward","11","21"
"2254","1610612750","1978-06-21 00:00:00","USA","7-2",260,"Center","7","33"
"2257","1610612757","1978-05-20 00:00:00","USA","7-0",257,"Center","4","44"
"2264","1610612755","1978-09-09 00:00:00","USA","6-11",265,"Center","2","42"
"2306","1610612753","1979-07-30 00:00:00","Puerto Rico","6-2",200,"Guard","10","45"
"2321","1610612756","1977-12-23 00:00:00","USA","6-10",230,"Forward","4","17"
"2343","1610612756","1979-07-18 00:00:00","USA","6-0",185,"Guard","2","11"
"2347","1610612748","1978-05-26 00:00:00","USA","6-8",205,"Forward","2","5"
"2349","1610612744","1969-08-31 00:00:00","USA","6-10",265,"Forward","5","9"
"2351","1610612745","1976-12-18 00:00:00","Venezuela","6-6",210,"Guard-Forward","2","18"
"2352","1610612744","1978-11-05 00:00:00","USA","5-11",175,"Guard","2","2"
"2397","1610612745","1980-09-12 00:00:00","China","7-6",310,"Center","9","11"
"2398","1610612741","1981-09-10 00:00:00","USA","6-2",195,"Guard","1","22"
"2399","1610612744","1980-09-15 00:00:00","USA","6-9",230,"Guard-Forward","16","34"
"2400","1610612739","1981-09-24 00:00:00","USA","6-10",250,"Forward","15","90"
"2401","1610612743","1983-04-14 00:00:00","Georgia","7-0",225,"Forward","5","15"
"2404","1610612746","1982-09-03 00:00:00","USA","6-10",235,"Forward-Center","12","44"
"2405","1610612752","1982-11-16 00:00:00","USA","6-10",245,"Forward-Center","15","5"
"2406","1610612764","1980-03-13 00:00:00","USA","6-7",228,"Forward","15","31"
"2407","1610612752","1981-11-25 00:00:00","USA","6-11",240,"Forward","12","1"
"2408","1610612766","1978-05-02 00:00:00","USA","6-10",260,"Center-Forward","9","4"
"2410","1610612754","1979-03-11 00:00:00","USA","6-2",225,"Guard","8","2"
"2411","1610612751","1980-07-03 00:00:00","Slovenia","6-9",221,"Forward","7","7"
"2412","1610612738","1980-01-27 00:00:00","Czech Republic","6-7",208,"Forward","4","44"
"2417","1610612757","1981-02-16 00:00:00","USA","6-8",220,"Forward-Guard","4","6"
"2418","1610612756","1981-03-19 00:00:00","USA","6-6",215,"Guard","5","23"
"2419","1610612765","1980-02-28 00:00:00","USA","6-9",212,"Forward","15","12"
"2420","1610612751","1983-07-25 00:00:00","Serbia","7-0",240,"Center","8","4"
"2421","1610612752","1980-02-25 00:00:00","USA","6-3",212,"Guard","4","30"
"2423","1610612761","1980-02-13 00:00:00","USA","6-8",230,"Forward","3","6"
"2424","1610612737","1978-09-16 00:00:00","USA","6-0",180,"Guard","7","10"
"2425","1610612761","1980-03-29 00:00:00","Scotland","6-11",250,"Forward","3","34"
"2428","1610612743","1981-03-21 00:00:00","USA","6-7",210,"Forward","2","3"
"2429","1610612749","1978-02-02 00:00:00","Netherlands","6-11",240,"Center","11","50"
"2430","1610612762","1981-11-20 00:00:00","USA","6-9",258,"Forward","13","5"
"2432","1610612745","1981-06-08 00:00:00","USA","6-4",190,"Guard","2","6"
"2435","1610612753","1980-04-05 00:00:00","Croatia","7-1",260,"Center","2","41"
"2436","1610612760","1979-07-29 00:00:00","USA","6-3",200,"Guard","9","6"
"2437","1610612741","1979-01-27 00:00:00","USA","6-8",260,"Forward","4","35"
"2440","1610612746","1980-03-09 00:00:00","USA","6-7",226,"Forward","15","22"
"2441","1610612766","1983-05-15 00:00:00","USA","6-11",235,"Forward-Center","6","7"
"2442","1610612763","1979-03-01 00:00:00","USA","6-7",245,"Forward","2","20"
"2443","1610612764","1978-02-14 00:00:00","Lithuania","6-9",248,"Forward","9","25"
"2452","1610612738","1980-09-19 00:00:00","USA","6-2",185,"Guard","3","9"
"2454","1610612743","1980-10-02 00:00:00","USA","6-4",190,"Guard","4","10"
"2456","1610612763","1979-09-22 00:00:00","Poland","7-2",240,"Center","3","14"
"2462","1610612744","1977-07-27 00:00:00","USA","6-9",270,"Forward-Center","2","4"
"2466","1610612740","1976-10-12 00:00:00","USA","6-5",210,"Guard","2","5"
"2469","1610612756","1973-12-14 00:00:00","Ireland","6-11",250,"Center-Forward","4","11"
"2470","1610612747","1981-06-01 00:00:00","USA","6-4",190,"Guard","6","1"
"2484","1610612740","1978-12-30 00:00:00","USA","6-5",210,"Guard","9","32"
"2492","1610612742","1980-07-05 00:00:00","USA","6-5",200,"Guard","2","21"
"2501","1610612760","1980-05-18 00:00:00","USA","6-8",245,"Center-Forward","13","30"
"2544","1610612747","1984-12-30 00:00:00","USA","6-9",250,"Forward","20","6"
"2546","1610612747","1984-05-29 00:00:00","USA","6-7",238,"Forward","20","7"
"2547","1610612748","1984-03-24 00:00:00","USA","6-11",235,"Forward","14","1"
"2549","1610612746","1982-04-28 00:00:00","USA","7-0",265,"Center","14","35"
"2550","1610612741","1981-01-02 00:00:00","USA","6-4",190,"Guard","14","12"
